parameter,step,counts,bin_centers,bin_width
gpt_neox.layers.3.attention.query_key_value.bias,143000,"[  9.   9.  11.   8.  12.   3.   6.   1.   3.   3.   5.   2.   0.   3.
   4.   1.   2.   3.   1.   2.   2.   2.   2.   1.   1.   1.   0.   0.
   1.   0.   2.   3.   4.   2.   3.   4.   6.   1.   6.   2.   3.   2.
   3.   7.   6.   8.   6.  15.  76. 981. 101.  15.  15.  12.   6.   6.
   1.   2.   4.   8.   1.   4.   5.   4.   2.   5.   3.   2.   4.   5.
   1.   2.   1.   0.   1.   0.   2.   1.   1.   1.   2.   0.   0.   1.
   2.   2.   1.   4.   4.   7.   0.   4.   7.   4.   9.   6.   7.   6.
   8.   9.]","[-64.15938    -62.853127   -61.546875   -60.240623   -58.934376
 -57.628124   -56.321877   -55.015625   -53.709373   -52.403126
 -51.096874   -49.790627   -48.484375   -47.178127   -45.871876
 -44.565624   -43.259377   -41.953125   -40.646877   -39.340626
 -38.034374   -36.728127   -35.421875   -34.115627   -32.809376
 -31.503126   -30.196877   -28.890625   -27.584375   -26.278126
 -24.971876   -23.665627   -22.359375   -21.053125   -19.746876
 -18.440626   -17.134377   -15.828125   -14.521875   -13.215626
 -11.909376   -10.603127    -9.296875    -7.9906254   -6.684376
  -5.378126    -4.0718765   -2.765627    -1.4593773   -0.15312576
   1.1531258    2.4593773    3.765627     5.0718765    6.378126
   7.684376     8.990625    10.296875    11.603127    12.909376
  14.215626    15.521875    16.828125    18.134377    19.440626
  20.746876    22.053125    23.359375    24.665627    25.971876
  27.278126    28.584375    29.890625    31.196877    32.503128
  33.809376    35.115627    36.421875    37.728127    39.034374
  40.340626    41.646877    42.953125    44.259377    45.565624
  46.871876    48.178127    49.484375    50.790627    52.096874
  53.403126    54.709373    56.015625    57.321877    58.628124
  59.934376    61.240623    62.546875    63.853127    65.15938   ]",1.3062515258789062
gpt_neox.layers.3.attention.dense.weight,142000,"[2.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 2.0000e+00
 1.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 6.0000e+00 8.0000e+00
 5.0000e+00 6.0000e+00 1.1000e+01 8.0000e+00 2.0000e+01 2.2000e+01
 2.8000e+01 2.9000e+01 6.1000e+01 7.1000e+01 5.6000e+01 1.1300e+02
 9.4000e+01 1.4500e+02 1.6700e+02 2.0900e+02 2.8000e+02 3.1300e+02
 3.6500e+02 4.7700e+02 5.7800e+02 7.8000e+02 9.8400e+02 1.2740e+03
 1.8040e+03 2.4460e+03 3.5470e+03 4.9080e+03 6.6920e+03 9.5080e+03
 1.2642e+04 1.6372e+04 1.9727e+04 2.2879e+04 2.4182e+04 2.4537e+04
 2.2498e+04 1.9842e+04 1.6350e+04 1.2687e+04 9.4140e+03 6.8650e+03
 4.9640e+03 3.5830e+03 2.5370e+03 1.7600e+03 1.3460e+03 1.0540e+03
 7.1400e+02 5.6800e+02 4.4900e+02 4.0500e+02 3.3600e+02 2.6100e+02
 2.2300e+02 2.0000e+02 1.3500e+02 1.1000e+02 8.8000e+01 7.8000e+01
 7.0000e+01 5.0000e+01 4.0000e+01 3.7000e+01 3.6000e+01 1.5000e+01
 2.1000e+01 1.0000e+01 6.0000e+00 5.0000e+00 3.0000e+00 5.0000e+00
 3.0000e+00 1.0000e+00 2.0000e+00 0.0000e+00 2.0000e+00 2.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00]","[-0.31593996 -0.30914795 -0.30235595 -0.29556397 -0.288772   -0.28197998
 -0.27518797 -0.268396   -0.261604   -0.254812   -0.24802002 -0.24122803
 -0.23443604 -0.22764404 -0.22085205 -0.21406007 -0.20726806 -0.20047608
 -0.19368407 -0.18689209 -0.1801001  -0.1733081  -0.16651613 -0.15972412
 -0.15293214 -0.14614013 -0.13934815 -0.13255616 -0.12576416 -0.11897217
 -0.11218018 -0.10538819 -0.09859619 -0.0918042  -0.0850122  -0.07822021
 -0.07142822 -0.06463623 -0.05784424 -0.05105224 -0.04426025 -0.03746827
 -0.03067628 -0.02388428 -0.01709229 -0.01030029 -0.0035083   0.00328369
  0.01007567  0.01686767  0.02365968  0.03045167  0.03724365  0.04403564
  0.05082764  0.05761963  0.06441163  0.07120362  0.07799561  0.08478759
  0.09157959  0.09837158  0.10516357  0.11195557  0.11874755  0.12553954
  0.13233155  0.13912353  0.14591554  0.15270752  0.15949953  0.1662915
  0.1730835   0.1798755   0.18666747  0.19345948  0.20025146  0.20704347
  0.21383545  0.22062744  0.22741944  0.23421142  0.24100342  0.2477954
  0.2545874   0.2613794   0.26817137  0.27496338  0.2817554   0.28854737
  0.29533935  0.30213135  0.30892333  0.3157153   0.32250732  0.32929933
  0.3360913   0.3428833   0.3496753   0.3564673 ]",0.006791979074478149
gpt_neox.layers.3.attention.dense.weight,143000,"[2.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00
 2.0000e+00 3.0000e+00 1.0000e+00 2.0000e+00 6.0000e+00 7.0000e+00
 5.0000e+00 7.0000e+00 1.0000e+01 7.0000e+00 2.5000e+01 2.0000e+01
 3.1000e+01 2.7000e+01 6.2000e+01 7.1000e+01 6.3000e+01 1.0600e+02
 1.1000e+02 1.3800e+02 1.7400e+02 2.1200e+02 2.7500e+02 3.2900e+02
 3.5400e+02 4.8400e+02 5.8400e+02 7.7400e+02 9.9500e+02 1.2920e+03
 1.7810e+03 2.4810e+03 3.5400e+03 4.9120e+03 6.7630e+03 9.4800e+03
 1.2684e+04 1.6369e+04 1.9754e+04 2.2739e+04 2.4174e+04 2.4446e+04
 2.2595e+04 1.9746e+04 1.6262e+04 1.2619e+04 9.5150e+03 6.9470e+03
 4.9070e+03 3.5710e+03 2.6120e+03 1.7560e+03 1.3630e+03 1.0330e+03
 7.2700e+02 5.6800e+02 4.4400e+02 4.1400e+02 3.3700e+02 2.6100e+02
 2.2900e+02 1.8900e+02 1.4600e+02 1.0800e+02 9.2000e+01 8.7000e+01
 6.4000e+01 5.5000e+01 4.3000e+01 3.4000e+01 3.3000e+01 1.9000e+01
 2.4000e+01 6.0000e+00 9.0000e+00 4.0000e+00 3.0000e+00 4.0000e+00
 3.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 3.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00]","[-0.31400758 -0.30725706 -0.3005066  -0.29375613 -0.2870056  -0.28025514
 -0.2735046  -0.26675415 -0.2600037  -0.25325316 -0.24650268 -0.2397522
 -0.23300171 -0.22625123 -0.21950074 -0.21275024 -0.20599976 -0.19924927
 -0.19249879 -0.1857483  -0.17899781 -0.17224732 -0.16549683 -0.15874633
 -0.15199585 -0.14524537 -0.13849488 -0.13174438 -0.1249939  -0.11824341
 -0.11149292 -0.10474244 -0.09799194 -0.09124146 -0.08449097 -0.07774048
 -0.07099    -0.06423951 -0.05748902 -0.05073853 -0.04398803 -0.03723755
 -0.03048708 -0.02373658 -0.01698609 -0.01023559 -0.00348511  0.00326537
  0.01001586  0.01676635  0.02351685  0.03026734  0.03701784  0.04376832
  0.0505188   0.05726929  0.06401978  0.07077028  0.07752076  0.08427124
  0.09102173  0.09777223  0.10452271  0.1112732   0.11802369  0.12477417
  0.13152465  0.13827515  0.14502564  0.15177613  0.15852661  0.1652771
  0.17202759  0.17877808  0.18552858  0.19227906  0.19902954  0.20578003
  0.21253052  0.21928102  0.2260315   0.23278199  0.23953247  0.24628296
  0.25303346  0.25978392  0.26653445  0.2732849   0.28003538  0.2867859
  0.29353637  0.3002869   0.30703735  0.31378782  0.32053834  0.3272888
  0.33403933  0.3407898   0.34754026  0.35429078]",0.0067504942417144775
gpt_neox.layers.3.attention.dense.bias,142000,"[ 1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  1.  2.  2.  0.  1.  6.  3.  8.  9. 15. 17. 21. 28. 40. 41. 48.
 47. 41. 51. 37. 36. 19. 13.  5.  5.  4.  2.  3.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[-0.44706666 -0.43446165 -0.4218567  -0.4092517  -0.39664674 -0.38404173
 -0.37143677 -0.35883176 -0.3462268  -0.3336218  -0.32101685 -0.30841187
 -0.29580688 -0.2832019  -0.27059692 -0.25799194 -0.24538696 -0.23278198
 -0.220177   -0.20757201 -0.19496705 -0.18236206 -0.16975708 -0.1571521
 -0.14454712 -0.13194214 -0.11933716 -0.10673217 -0.09412719 -0.08152221
 -0.06891723 -0.05631225 -0.04370727 -0.03110228 -0.0184973  -0.00589232
  0.00671266  0.01931764  0.03192262  0.04452759  0.05713257  0.06973755
  0.08234254  0.09494752  0.1075525   0.12015748  0.13276246  0.14536744
  0.15797243  0.1705774   0.18318236  0.19578734  0.20839232  0.2209973
  0.23360229  0.24620727  0.25881225  0.27141723  0.2840222   0.2966272
  0.30923218  0.32183713  0.33444214  0.3470471   0.3596521   0.37225705
  0.38486207  0.39746702  0.41007203  0.42267698  0.435282    0.44788694
  0.46049196  0.4730969   0.48570192  0.49830687  0.5109118   0.5235169
  0.53612185  0.5487268   0.56133175  0.57393676  0.5865418   0.5991467
  0.6117517   0.6243567   0.6369617   0.64956665  0.6621716   0.6747766
  0.6873816   0.6999866   0.7125915   0.72519654  0.73780155  0.7504065
  0.76301146  0.77561647  0.7882215   0.80082643]",0.012604981660842896
gpt_neox.layers.3.attention.dense.bias,143000,"[ 1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  1.  2.  2.  0.  1.  6.  3.  8.  9. 15. 17. 20. 29. 42. 39. 48.
 49. 39. 52. 36. 37. 18. 13.  5.  5.  4.  2.  3.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[-0.44658327 -0.43398803 -0.4213928  -0.40879762 -0.3962024  -0.38360718
 -0.37101197 -0.35841674 -0.34582153 -0.33322632 -0.3206311  -0.30803588
 -0.29544067 -0.28284547 -0.27025026 -0.25765502 -0.24505982 -0.2324646
 -0.21986938 -0.20727417 -0.19467895 -0.18208374 -0.16948853 -0.15689331
 -0.14429809 -0.13170289 -0.11910766 -0.10651244 -0.09391724 -0.08132203
 -0.06872681 -0.05613159 -0.04353638 -0.03094116 -0.01834594 -0.00575073
  0.00684448  0.0194397   0.03203492  0.04463014  0.05722535  0.06982055
  0.08241579  0.095011    0.1076062   0.12020141  0.13279662  0.14539185
  0.15798706  0.17058226  0.1831775   0.19577271  0.20836791  0.22096315
  0.23355836  0.24615356  0.25874877  0.27134398  0.2839392   0.29653442
  0.30912963  0.32172483  0.33432007  0.3469153   0.35951048  0.37210572
  0.38470092  0.39729613  0.40989137  0.42248657  0.43508178  0.44767702
  0.4602722   0.47286743  0.48546267  0.49805784  0.5106531   0.5232483
  0.5358435   0.54843867  0.56103396  0.57362914  0.5862243   0.5988196
  0.6114148   0.62400997  0.63660526  0.64920044  0.6617956   0.6743909
  0.6869861   0.69958127  0.71217656  0.72477174  0.7373669   0.74996215
  0.7625574   0.77515256  0.7877478   0.80034304]",0.012595206499099731
gpt_neox.layers.3.mlp.dense_h_to_4h.weight,142000,"[1.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e+00 2.0000e+00 2.0000e+00
 4.0000e+00 3.0000e+00 4.0000e+00 5.0000e+00 1.3000e+01 1.0000e+01
 2.6000e+01 2.6000e+01 3.7000e+01 5.8000e+01 9.1000e+01 1.3600e+02
 2.0200e+02 2.6600e+02 3.7500e+02 5.6600e+02 7.4500e+02 1.0260e+03
 1.3820e+03 2.0120e+03 2.7000e+03 3.7910e+03 4.9700e+03 6.7400e+03
 8.7960e+03 1.1372e+04 1.4469e+04 1.8825e+04 2.3185e+04 2.8468e+04
 3.3612e+04 3.9614e+04 4.6051e+04 5.1882e+04 5.6760e+04 6.0111e+04
 6.3191e+04 6.4388e+04 6.4150e+04 6.1830e+04 5.8102e+04 5.3501e+04
 4.8032e+04 4.1810e+04 3.6043e+04 3.0139e+04 2.4844e+04 2.0027e+04
 1.5939e+04 1.2340e+04 9.4990e+03 7.1220e+03 5.3010e+03 3.9300e+03
 2.9160e+03 2.0630e+03 1.4570e+03 1.1030e+03 7.7400e+02 5.1900e+02
 3.5100e+02 2.6000e+02 1.7200e+02 1.3300e+02 7.2000e+01 7.0000e+01
 4.3000e+01 4.7000e+01 1.9000e+01 1.7000e+01 8.0000e+00 5.0000e+00
 9.0000e+00 1.0000e+00 4.0000e+00 0.0000e+00 0.0000e+00 2.0000e+00
 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00]","[-0.21932617 -0.21486327 -0.21040039 -0.2059375  -0.2014746  -0.19701171
 -0.19254883 -0.18808594 -0.18362305 -0.17916015 -0.17469727 -0.17023438
 -0.16577148 -0.16130859 -0.15684569 -0.15238282 -0.14791992 -0.14345703
 -0.13899413 -0.13453126 -0.13006836 -0.12560546 -0.12114258 -0.11667968
 -0.11221679 -0.1077539  -0.103291   -0.09882812 -0.09436523 -0.08990234
 -0.08543945 -0.08097656 -0.07651366 -0.07205077 -0.06758788 -0.06312499
 -0.0586621  -0.05419921 -0.04973632 -0.04527343 -0.04081054 -0.03634765
 -0.03188476 -0.02742187 -0.02295898 -0.01849609 -0.0140332  -0.0095703
 -0.00510741 -0.00064453  0.00381835  0.00828124  0.01274413  0.01720703
  0.02166992  0.02613281  0.0305957   0.03505859  0.03952148  0.04398437
  0.04844726  0.05291015  0.05737304  0.06183593  0.06629882  0.07076171
  0.0752246   0.07968749  0.08415039  0.08861328  0.09307617  0.09753906
  0.10200195  0.10646483  0.11092773  0.11539061  0.11985351  0.1243164
  0.12877929  0.13324219  0.13770509  0.14216796  0.14663085  0.15109375
  0.15555665  0.16001952  0.16448241  0.16894531  0.17340821  0.1778711
  0.18233398  0.18679687  0.19125977  0.19572265  0.20018554  0.20464844
  0.20911133  0.21357422  0.2180371   0.2225    ]",0.004462897777557373
gpt_neox.layers.3.mlp.dense_h_to_4h.weight,143000,"[1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 2.0000e+00 1.0000e+00 4.0000e+00
 2.0000e+00 1.0000e+00 5.0000e+00 3.0000e+00 1.2000e+01 1.2000e+01
 2.1000e+01 2.6000e+01 3.2000e+01 5.7000e+01 7.3000e+01 1.1800e+02
 1.7300e+02 2.4000e+02 3.2300e+02 4.6900e+02 7.0700e+02 9.0400e+02
 1.2240e+03 1.7170e+03 2.4580e+03 3.2390e+03 4.5440e+03 6.0270e+03
 7.7970e+03 1.0312e+04 1.3101e+04 1.6933e+04 2.1462e+04 2.6046e+04
 3.1457e+04 3.7129e+04 4.3318e+04 4.9361e+04 5.4702e+04 5.8890e+04
 6.1919e+04 6.3761e+04 6.4498e+04 6.2644e+04 5.9680e+04 5.5676e+04
 5.0064e+04 4.4476e+04 3.8664e+04 3.2570e+04 2.7007e+04 2.1915e+04
 1.7840e+04 1.3851e+04 1.0679e+04 8.1410e+03 6.0380e+03 4.6020e+03
 3.2420e+03 2.4470e+03 1.7200e+03 1.2330e+03 9.4400e+02 6.0100e+02
 4.5400e+02 2.9100e+02 2.0500e+02 1.5300e+02 9.9000e+01 6.7000e+01
 6.0000e+01 4.4000e+01 3.3000e+01 1.5000e+01 1.4000e+01 7.0000e+00
 5.0000e+00 4.0000e+00 4.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00]","[-0.21994933 -0.2155121  -0.21107483 -0.20663756 -0.20220032 -0.19776306
 -0.19332582 -0.18888855 -0.18445128 -0.18001404 -0.17557678 -0.17113954
 -0.16670227 -0.16226502 -0.15782776 -0.1533905  -0.14895326 -0.14451599
 -0.14007874 -0.13564149 -0.13120422 -0.12676698 -0.12232971 -0.11789246
 -0.11345521 -0.10901795 -0.10458069 -0.10014344 -0.09570619 -0.09126893
 -0.08683167 -0.08239441 -0.07795716 -0.07351991 -0.06908265 -0.06464539
 -0.06020813 -0.05577088 -0.05133363 -0.04689637 -0.04245911 -0.03802186
 -0.0335846  -0.02914735 -0.0247101  -0.02027284 -0.01583558 -0.01139832
 -0.00696107 -0.0025238   0.00191347  0.00635072  0.01078797  0.01522522
  0.01966248  0.02409974  0.028537    0.03297425  0.0374115   0.04184876
  0.04628602  0.05072328  0.05516053  0.05959778  0.06403504  0.0684723
  0.07290956  0.07734681  0.08178406  0.08622131  0.09065858  0.09509584
  0.09953309  0.10397034  0.1084076   0.11284485  0.11728211  0.12171936
  0.12615663  0.13059387  0.13503113  0.13946839  0.14390564  0.1483429
  0.15278015  0.15721741  0.16165467  0.16609192  0.17052919  0.17496642
  0.17940369  0.18384093  0.1882782   0.19271547  0.1971527   0.20158997
  0.20602721  0.21046448  0.21490175  0.21933898]",0.004437252879142761
gpt_neox.layers.3.mlp.dense_h_to_4h.bias,142000,"[  1.   0.   1.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.   0.
   2.   0.   0.   2.   1.   2.   1.   1.   1.   2.   3.   0.   3.   1.
   1.   4.   2.   3.   1.   3.   2.   6.   4.   7.   6.   3.   5.   5.
  16.   4.   8.   5.  15.  15.  19.  19.  19.  18.  31.  30.  27.  30.
  37.  48.  69.  76.  85.  96. 101. 111. 115. 120. 110. 103.  92. 104.
  74.  47.  52.  45.  43.  19.  16.  28.  12.  12.  14.   6.   7.  13.
   9.  11.   5.   5.   5.   3.   8.   3.   2.   5.   1.   1.   0.   0.
   0.   2.]","[-1.0375402  -1.0227771  -1.008014   -0.9932507  -0.97848755 -0.9637244
 -0.94896114 -0.934198   -0.9194348  -0.90467167 -0.88990843 -0.87514526
 -0.8603821  -0.8456189  -0.8308557  -0.8160925  -0.8013294  -0.78656614
 -0.77180296 -0.7570398  -0.7422766  -0.72751343 -0.7127502  -0.6979871
 -0.68322384 -0.6684607  -0.6536975  -0.6389343  -0.62417114 -0.60940796
 -0.5946448  -0.57988155 -0.56511843 -0.5503552  -0.5355921  -0.52082884
 -0.50606567 -0.49130246 -0.47653928 -0.4617761  -0.44701293 -0.43224975
 -0.41748658 -0.40272337 -0.38796017 -0.373197   -0.3584338  -0.34367064
 -0.32890746 -0.31414428 -0.2993811  -0.28461793 -0.26985475 -0.25509158
 -0.2403284  -0.22556522 -0.21080202 -0.19603881 -0.18127564 -0.16651246
 -0.15174928 -0.1369861  -0.12222293 -0.10745972 -0.09269652 -0.07793334
 -0.06317016 -0.04840699 -0.03364381 -0.01888064 -0.00411744  0.01064575
  0.02540892  0.04017211  0.05493531  0.06969848  0.08446166  0.09922484
  0.11398803  0.12875122  0.1435144   0.15827759  0.17304078  0.18780395
  0.20256713  0.2173303   0.23209351  0.24685669  0.26161987  0.27638304
  0.29114625  0.30590943  0.3206726   0.33543578  0.35019898  0.36496216
  0.37972534  0.3944885   0.40925172  0.4240149 ]",0.014763236045837402
gpt_neox.layers.3.mlp.dense_h_to_4h.bias,143000,"[  1.   0.   1.   0.   1.   0.   0.   0.   1.   1.   1.   0.   0.   0.
   2.   0.   0.   2.   1.   2.   1.   1.   2.   2.   2.   0.   3.   1.
   1.   4.   2.   3.   2.   2.   3.   7.   2.   7.   6.   3.   5.   5.
  16.   4.   8.   8.  12.  16.  19.  19.  21.  16.  31.  30.  28.  29.
  39.  49.  70.  74.  87.  94. 108. 106. 114. 121. 105. 104.  97. 103.
  71.  47.  51.  49.  39.  18.  16.  28.  12.  12.  14.   6.   7.  13.
   9.  10.   6.   4.   6.   3.   7.   4.   2.   5.   1.   1.   0.   0.
   0.   2.]","[-1.0365661  -1.0218079  -1.0070496  -0.9922912  -0.977533   -0.96277463
 -0.9480164  -0.93325806 -0.9184997  -0.9037415  -0.88898313 -0.8742249
 -0.85946655 -0.8447082  -0.82995    -0.8151916  -0.8004334  -0.78567505
 -0.7709167  -0.7561585  -0.7414001  -0.72664183 -0.71188354 -0.6971252
 -0.68236697 -0.6676086  -0.65285033 -0.63809204 -0.6233337  -0.60857546
 -0.5938171  -0.5790588  -0.56430054 -0.5495422  -0.53478396 -0.5200256
 -0.5052673  -0.490509   -0.4757507  -0.46099243 -0.44623414 -0.43147582
 -0.4167175  -0.4019592  -0.38720092 -0.37244263 -0.3576843  -0.342926
 -0.3281677  -0.31340942 -0.29865113 -0.28389284 -0.26913455 -0.25437623
 -0.23961791 -0.22485963 -0.21010134 -0.19534305 -0.18058473 -0.16582641
 -0.15106812 -0.13630983 -0.12155154 -0.10679322 -0.09203491 -0.07727662
 -0.06251831 -0.04776001 -0.03300172 -0.01824342 -0.00348511  0.01127319
  0.02603149  0.04078978  0.05554809  0.07030639  0.08506469  0.099823
  0.11458129  0.12933959  0.1440979   0.1588562   0.1736145   0.18837279
  0.20313111  0.2178894   0.2326477   0.247406    0.2621643   0.2769226
  0.2916809   0.30643922  0.3211975   0.3359558   0.35071412  0.3654724
  0.38023072  0.394989    0.4097473   0.42450562]",0.01475834846496582
gpt_neox.layers.3.mlp.dense_4h_to_h.weight,142000,"[1.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 1.00000e+00 1.00000e+00 3.00000e+00 1.00000e+00 0.00000e+00
 2.00000e+00 1.00000e+00 2.00000e+00 0.00000e+00 1.00000e+00 3.00000e+00
 1.00000e+00 2.00000e+00 5.00000e+00 8.00000e+00 9.00000e+00 1.00000e+01
 1.50000e+01 1.20000e+01 1.40000e+01 2.70000e+01 3.50000e+01 5.40000e+01
 8.30000e+01 9.20000e+01 1.29000e+02 2.09000e+02 3.41000e+02 6.45000e+02
 1.20800e+03 2.64300e+03 5.92800e+03 1.26140e+04 2.56690e+04 4.80440e+04
 8.00600e+04 1.16789e+05 1.48525e+05 1.62300e+05 1.48185e+05 1.16988e+05
 8.02620e+04 4.78760e+04 2.58750e+04 1.25960e+04 5.83200e+03 2.62800e+03
 1.16600e+03 6.39000e+02 3.21000e+02 1.90000e+02 1.32000e+02 9.00000e+01
 8.60000e+01 4.60000e+01 3.60000e+01 2.60000e+01 1.90000e+01 1.80000e+01
 1.30000e+01 1.30000e+01 6.00000e+00 9.00000e+00 7.00000e+00 1.00000e+00
 4.00000e+00 3.00000e+00 3.00000e+00 2.00000e+00 0.00000e+00 3.00000e+00
 2.00000e+00 2.00000e+00 1.00000e+00 0.00000e+00 2.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 2.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00]","[-5.02882063e-01 -4.93021250e-01 -4.83160377e-01 -4.73299563e-01
 -4.63438720e-01 -4.53577876e-01 -4.43717062e-01 -4.33856189e-01
 -4.23995376e-01 -4.14134502e-01 -4.04273689e-01 -3.94412845e-01
 -3.84552002e-01 -3.74691159e-01 -3.64830315e-01 -3.54969501e-01
 -3.45108628e-01 -3.35247815e-01 -3.25386971e-01 -3.15526128e-01
 -3.05665284e-01 -2.95804441e-01 -2.85943627e-01 -2.76082754e-01
 -2.66221941e-01 -2.56361067e-01 -2.46500239e-01 -2.36639410e-01
 -2.26778582e-01 -2.16917738e-01 -2.07056895e-01 -1.97196051e-01
 -1.87335208e-01 -1.77474365e-01 -1.67613521e-01 -1.57752678e-01
 -1.47891849e-01 -1.38031021e-01 -1.28170177e-01 -1.18309334e-01
 -1.08448491e-01 -9.85876471e-02 -8.87268037e-02 -7.88659751e-02
 -6.90051466e-02 -5.91443032e-02 -4.92834598e-02 -3.94226164e-02
 -2.95617729e-02 -1.97009295e-02 -9.84008610e-03  2.07573175e-05
  9.88160074e-03  1.97424442e-02  2.96032876e-02  3.94641310e-02
  4.93249595e-02  5.91857880e-02  6.90466315e-02  7.89074749e-02
  8.87683183e-02  9.86291617e-02  1.08490005e-01  1.18350834e-01
  1.28211662e-01  1.38072506e-01  1.47933349e-01  1.57794192e-01
  1.67655036e-01  1.77515879e-01  1.87376723e-01  1.97237566e-01
  2.07098395e-01  2.16959223e-01  2.26820067e-01  2.36680910e-01
  2.46541753e-01  2.56402612e-01  2.66263425e-01  2.76124269e-01
  2.85985112e-01  2.95845956e-01  3.05706799e-01  3.15567613e-01
  3.25428486e-01  3.35289299e-01  3.45150143e-01  3.55010986e-01
  3.64871830e-01  3.74732673e-01  3.84593487e-01  3.94454360e-01
  4.04315174e-01  4.14176047e-01  4.24036860e-01  4.33897704e-01
  4.43758547e-01  4.53619361e-01  4.63480234e-01  4.73341048e-01]",0.009860843420028687
