parameter,step,counts,bin_centers,bin_width
gpt_neox.layers.1.mlp.dense_4h_to_h.weight,143000,"[1.00000e+00 2.00000e+00 0.00000e+00 1.00000e+00 3.00000e+00 5.00000e+00
 4.00000e+00 3.00000e+00 9.00000e+00 2.00000e+01 2.50000e+01 4.00000e+01
 6.00000e+01 1.27000e+02 2.97000e+02 9.20000e+02 3.77700e+03 1.68530e+04
 5.94480e+04 1.45164e+05 2.40037e+05 2.62529e+05 1.89196e+05 9.05600e+04
 2.95790e+04 7.45200e+03 1.60500e+03 4.29000e+02 1.67000e+02 9.40000e+01
 4.00000e+01 4.20000e+01 2.30000e+01 1.80000e+01 1.20000e+01 7.00000e+00
 3.00000e+00 1.00000e+00 2.00000e+00 1.00000e+00 0.00000e+00 1.00000e+00
 4.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00 1.00000e+00
 0.00000e+00 0.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00
 1.00000e+00 0.00000e+00 2.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 1.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00]","[-0.2803418  -0.26680666 -0.2532715  -0.23973632 -0.22620118 -0.21266602
 -0.19913086 -0.1855957  -0.17206055 -0.1585254  -0.14499024 -0.1314551
 -0.11791993 -0.10438477 -0.09084962 -0.07731446 -0.0637793  -0.05024415
 -0.03670899 -0.02317384 -0.00963868  0.00389647  0.01743163  0.03096679
  0.04450195  0.0580371   0.07157226  0.08510742  0.09864257  0.11217773
  0.12571289  0.13924804  0.15278319  0.16631834  0.1798535   0.19338866
  0.20692383  0.22045898  0.23399413  0.24752927  0.26106444  0.2745996
  0.28813475  0.3016699   0.31520507  0.32874024  0.34227538  0.35581052
  0.36934566  0.38288084  0.39641604  0.4099512   0.42348635  0.4370215
  0.45055664  0.4640918   0.47762698  0.49116212  0.50469726  0.51823246
  0.5317676   0.54530275  0.5588379   0.57237303  0.58590823  0.5994434
  0.6129785   0.62651366  0.6400488   0.653584    0.66711915  0.6806543
  0.6941895   0.70772463  0.7212598   0.7347949   0.74833006  0.76186526
  0.7754004   0.78893554  0.80247074  0.8160059   0.829541    0.84307617
  0.8566113   0.8701465   0.88368165  0.8972168   0.91075194  0.92428714
  0.9378223   0.9513574   0.96489257  0.97842777  0.9919629   1.005498
  1.0190332   1.0325685   1.0461035   1.0596387 ]",0.013535141944885254
gpt_neox.layers.1.mlp.dense_4h_to_h.bias,142000,"[  3.   0.   2.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   6.   4.  18.  47.  94. 115. 115.  60.  26.
  10.   2.   3.   0.   0.   1.   0.   0.   0.   0.   1.   2.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.]","[-0.30306274 -0.29053587 -0.27800903 -0.2654822  -0.25295532 -0.24042846
 -0.22790161 -0.21537475 -0.2028479  -0.19032103 -0.17779419 -0.16526732
 -0.15274048 -0.14021361 -0.12768677 -0.11515991 -0.10263305 -0.0901062
 -0.07757934 -0.06505248 -0.05252562 -0.03999877 -0.02747191 -0.01494506
 -0.00241821  0.01010865  0.0226355   0.03516236  0.04768921  0.06021607
  0.07274292  0.08526978  0.09779665  0.1103235   0.12285036  0.13537721
  0.14790407  0.16043092  0.17295778  0.18548465  0.19801149  0.21053833
  0.2230652   0.23559207  0.2481189   0.26064575  0.27317262  0.2856995
  0.29822636  0.3107532   0.32328     0.33580685  0.34833372  0.3608606
  0.37338746  0.3859143   0.39844114  0.410968    0.42349488  0.43602172
  0.44854856  0.46107543  0.4736023   0.48612913  0.49865597  0.51118284
  0.5237097   0.5362366   0.54876345  0.56129026  0.57381713  0.586344
  0.5988708   0.6113977   0.62392455  0.6364514   0.6489783   0.6615051
  0.674032    0.68655884  0.69908565  0.7116125   0.7241394   0.73666626
  0.74919313  0.76171994  0.7742468   0.7867737   0.79930055  0.81182736
  0.82435423  0.8368811   0.849408    0.8619348   0.87446165  0.8869885
  0.8995154   0.91204226  0.9245691   0.93709594]",0.012526869773864746
gpt_neox.layers.1.mlp.dense_4h_to_h.bias,143000,"[  3.   0.   2.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   6.   4.  20.  46.  95. 115. 113.  60.  26.
  10.   2.   3.   0.   0.   1.   0.   0.   0.   0.   1.   2.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   1.]","[-0.30210328 -0.2896106  -0.2771179  -0.26462525 -0.2521326  -0.2396399
 -0.22714722 -0.21465454 -0.20216188 -0.18966919 -0.17717652 -0.16468385
 -0.15219116 -0.13969849 -0.12720582 -0.11471314 -0.10222047 -0.0897278
 -0.07723512 -0.06474244 -0.05224977 -0.03975709 -0.02726442 -0.01477174
 -0.00227906  0.01021361  0.02270629  0.03519897  0.04769164  0.06018431
  0.07267699  0.08516966  0.09766234  0.11015502  0.12264769  0.13514036
  0.14763303  0.16012572  0.17261839  0.18511106  0.19760375  0.21009642
  0.22258908  0.23508176  0.24757445  0.2600671   0.2725598   0.28505248
  0.29754514  0.31003782  0.32253054  0.33502322  0.34751588  0.36000857
  0.37250125  0.3849939   0.3974866   0.40997928  0.42247194  0.4349646
  0.4474573   0.45994997  0.47244263  0.48493534  0.497428    0.5099207
  0.5224134   0.534906    0.5473987   0.55989134  0.572384    0.5848767
  0.59736943  0.6098621   0.62235475  0.6348474   0.64734006  0.6598328
  0.6723255   0.68481815  0.6973108   0.70980346  0.7222961   0.73478884
  0.7472815   0.7597742   0.77226686  0.7847595   0.7972522   0.80974483
  0.82223755  0.83473027  0.8472229   0.8597156   0.87220824  0.8847009
  0.8971936   0.90968627  0.922179    0.93467164]",0.01249268651008606
gpt_neox.layers.2.input_layernorm.weight,142000,"[ 2.  1.  0.  0.  0.  0.  1.  1.  5.  8.  7.  6.  8.  9. 11. 13. 18. 16.
 23. 23. 33. 23. 28. 28. 26. 26. 21. 23. 23. 20. 20. 11. 10. 14.  5.  7.
  5.  9.  2.  3.  1.  1.  2.  4.  0.  1.  1.  0.  1.  0.  1.  0.  0.  0.
  1.  2.  0.  0.  0.  0.  1.  0.  0.  2.  0.  0.  1.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[0.87610596 0.88515383 0.89420164 0.9032495  0.91229737 0.92134523
 0.9303931  0.9394409  0.9484888  0.95753664 0.96658444 0.9756323
 0.9846802  0.99372804 1.0027759  1.0118237  1.0208716  1.0299194
 1.0389674  1.0480151  1.057063   1.0661108  1.0751586  1.0842066
 1.0932543  1.1023023  1.11135    1.120398   1.1294458  1.1384937
 1.1475415  1.1565893  1.1656373  1.174685   1.183733   1.1927807
 1.2018287  1.2108765  1.2199243  1.2289722  1.23802    1.2470679
 1.2561157  1.2651637  1.2742114  1.2832593  1.2923071  1.301355
 1.3104029  1.3194506  1.3284986  1.3375463  1.3465942  1.3556421
 1.36469    1.3737378  1.3827856  1.3918335  1.4008813  1.4099293
 1.418977   1.4280249  1.4370728  1.4461205  1.4551685  1.4642162
 1.4732642  1.482312   1.49136    1.5004077  1.5094556  1.5185034
 1.5275512  1.5365992  1.5456469  1.5546949  1.5637426  1.5727906
 1.5818384  1.5908862  1.5999341  1.6089818  1.6180298  1.6270776
 1.6361256  1.6451733  1.6542212  1.663269   1.6723168  1.6813648
 1.6904125  1.6994605  1.7085083  1.7175562  1.726604   1.7356519
 1.7446997  1.7537475  1.7627954  1.7718432 ]",0.009047865867614746
gpt_neox.layers.2.input_layernorm.weight,143000,"[ 2.  1.  0.  0.  0.  0.  2.  0.  4.  8.  8.  6.  7.  6. 13. 16. 15. 14.
 23. 26. 29. 26. 27. 29. 23. 30. 23. 19. 25. 19. 21. 12.  6. 14.  8.  7.
  4.  9.  4.  3.  1.  2.  1.  3.  1.  1.  1.  0.  1.  0.  1.  0.  0.  0.
  1.  2.  0.  0.  0.  0.  1.  0.  0.  2.  0.  0.  1.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[0.87707764 0.88611573 0.8951538  0.9041919  0.91323    0.9222681
 0.9313062  0.9403442  0.9493823  0.9584204  0.9674585  0.9764966
 0.98553467 0.99457276 1.0036108  1.0126488  1.021687   1.030725
 1.0397632  1.0488012  1.0578394  1.0668774  1.0759156  1.0849535
 1.0939918  1.1030297  1.1120679  1.1211059  1.1301441  1.1391821
 1.1482203  1.1572583  1.1662965  1.1753345  1.1843727  1.1934106
 1.2024487  1.2114868  1.2205249  1.229563   1.2386011  1.2476392
 1.2566772  1.2657154  1.2747533  1.2837915  1.2928295  1.3018677
 1.3109057  1.3199439  1.3289819  1.3380201  1.347058   1.3560963
 1.3651342  1.3741724  1.3832104  1.3922486  1.4012866  1.4103247
 1.4193628  1.4284009  1.437439   1.446477   1.4555151  1.4645531
 1.4735913  1.4826293  1.4916675  1.5007055  1.5097437  1.5187817
 1.5278199  1.5368578  1.545896   1.554934   1.5639722  1.5730102
 1.5820484  1.5910864  1.6001246  1.6091626  1.6182008  1.6272388
 1.636277   1.6453149  1.654353   1.6633911  1.6724291  1.6814673
 1.6905053  1.6995435  1.7085814  1.7176197  1.7266576  1.7356958
 1.7447338  1.753772   1.76281    1.7718482 ]",0.009038090705871582
gpt_neox.layers.2.input_layernorm.bias,142000,"[ 1.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  2.  2.  1.  3.  3.  7.  8. 11.  7.  7. 15. 11. 19. 20. 11. 24.
 19. 30. 26. 19. 17. 15. 32. 29. 26. 22. 17. 23. 15. 15. 12.  7.  8.  5.
  6.  4.  2.  3.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[-0.49830323 -0.48514402 -0.47198486 -0.4588257  -0.4456665  -0.43250734
 -0.41934812 -0.40618896 -0.3930298  -0.3798706  -0.36671144 -0.35355222
 -0.34039307 -0.32723388 -0.3140747  -0.30091554 -0.28775632 -0.27459717
 -0.261438   -0.24827881 -0.23511963 -0.22196044 -0.20880125 -0.19564207
 -0.1824829  -0.16932373 -0.15616454 -0.14300536 -0.12984617 -0.116687
 -0.10352783 -0.09036864 -0.07720946 -0.06405027 -0.0508911  -0.03773193
 -0.02457274 -0.01141357  0.00174561  0.0149048   0.02806398  0.04122317
  0.05438232  0.06754151  0.0807007   0.09385988  0.10701907  0.12017825
  0.13333744  0.1464966   0.15965575  0.1728149   0.18597409  0.19913328
  0.21229246  0.22545165  0.23861083  0.25177002  0.26492918  0.27808836
  0.29124755  0.30440673  0.31756592  0.33072507  0.3438843   0.35704345
  0.3702026   0.38336182  0.39652097  0.4096802   0.42283934  0.4359985
  0.4491577   0.46231687  0.4754761   0.48863524  0.5017944   0.5149536
  0.52811277  0.541272    0.55443114  0.56759036  0.5807495   0.59390867
  0.6070679   0.62022704  0.63338625  0.6465454   0.65970457  0.6728638
  0.68602294  0.69918215  0.7123413   0.72550046  0.7386597   0.75181884
  0.76497805  0.7781372   0.79129636  0.8044556 ]",0.013159185647964478
gpt_neox.layers.2.input_layernorm.bias,143000,"[ 1.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  2.  2.  1.  3.  3.  7.  6. 13.  7.  7. 15. 11. 18. 21. 11. 24.
 19. 27. 28. 20. 17. 15. 32. 28. 27. 22. 17. 22. 15. 16. 12.  7.  8.  5.
  6.  4.  2.  3.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[-0.5002368  -0.48703855 -0.47384033 -0.4606421  -0.44744384 -0.4342456
 -0.42104736 -0.40784913 -0.39465088 -0.38145262 -0.36825436 -0.35505617
 -0.3418579  -0.32865965 -0.3154614  -0.3022632  -0.28906494 -0.2758667
 -0.26266843 -0.2494702  -0.23627196 -0.22307372 -0.20987548 -0.19667724
 -0.183479   -0.17028075 -0.15708251 -0.14388427 -0.13068603 -0.11748779
 -0.10428955 -0.09109131 -0.07789305 -0.06469481 -0.05149657 -0.03829832
 -0.02510008 -0.01190184  0.0012964   0.01449466  0.02769288  0.04089111
  0.05408937  0.06728762  0.08048585  0.09368408  0.10688233  0.12008059
  0.13327885  0.14647707  0.15967527  0.1728735   0.18607175  0.19927001
  0.21246827  0.2256665   0.23886472  0.25206298  0.26526123  0.27845946
  0.2916577   0.30485594  0.3180542   0.33125243  0.34445065  0.3576489
  0.37084717  0.3840454   0.39724365  0.41044188  0.42364013  0.4368384
  0.45003662  0.46323484  0.4764331   0.48963135  0.5028296   0.5160278
  0.52922606  0.5424243   0.5556225   0.5688208   0.58201903  0.5952173
  0.60841554  0.62161374  0.634812    0.64801025  0.6612085   0.6744067
  0.68760496  0.7008032   0.7140015   0.7271997   0.74039793  0.7535962
  0.76679444  0.7799927   0.7931909   0.80638915]",0.013198256492614746
gpt_neox.layers.2.post_attention_layernorm.weight,142000,"[ 1.  0.  1.  2.  7.  8. 21. 28. 52. 66. 47. 64. 51. 34. 37. 26. 11. 13.
  5. 12.  4.  3.  2.  1.  1.  1.  1.  1.  1.  1.  0.  2.  0.  0.  1.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[0.8526587  0.8714526  0.89024657 0.9090405  0.92783445 0.9466284
 0.9654224  0.98421633 1.0030103  1.0218041  1.0405982  1.0593921
 1.078186   1.0969801  1.1157739  1.134568   1.1533618  1.1721559
 1.1909497  1.2097437  1.2285376  1.2473316  1.2661254  1.2849195
 1.3037133  1.3225074  1.3413012  1.3600953  1.3788892  1.3976831
 1.4164771  1.435271   1.454065   1.4728589  1.4916528  1.5104468
 1.5292407  1.5480347  1.5668287  1.5856225  1.6044166  1.6232104
 1.6420045  1.6607983  1.6795924  1.6983862  1.7171803  1.7359741
 1.7547681  1.7735621  1.7923559  1.8111498  1.8299439  1.8487377
 1.8675318  1.8863256  1.9051197  1.9239135  1.9427075  1.9615014
 1.9802954  1.9990892  2.0178833  2.0366774  2.0554712  2.074265
 2.093059   2.1118531  2.130647   2.1494408  2.1682348  2.187029
 2.2058227  2.2246165  2.2434106  2.2622046  2.2809987  2.2997923
 2.3185863  2.3373804  2.3561745  2.3749683  2.393762   2.4125562
 2.4313502  2.450144   2.4689379  2.487732   2.506526   2.5253198
 2.5441136  2.5629077  2.5817018  2.6004956  2.6192894  2.6380835
 2.6568775  2.6756713  2.6944652  2.7132592 ]",0.018793940544128418
gpt_neox.layers.2.post_attention_layernorm.weight,143000,"[ 1.  0.  0.  3.  6. 10. 20. 30. 53. 67. 42. 66. 52. 41. 29. 25. 11. 14.
  4. 12.  5.  3.  1.  1.  1.  1.  1.  1.  1.  1.  0.  2.  0.  0.  1.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[0.85364014 0.87244385 0.8912476  0.9100513  0.928855   0.9476587
 0.9664624  0.9852661  1.0040698  1.0228736  1.0416772  1.060481
 1.0792847  1.0980883  1.1168921  1.1356957  1.1544995  1.1733031
 1.192107   1.2109106  1.2297144  1.248518   1.2673218  1.2861254
 1.3049293  1.3237329  1.3425367  1.3613403  1.380144   1.3989477
 1.4177514  1.4365551  1.4553589  1.4741626  1.4929663  1.51177
 1.5305737  1.5493774  1.568181   1.5869849  1.6057885  1.6245923
 1.6433959  1.6621997  1.6810033  1.6998072  1.7186108  1.7374146
 1.7562182  1.7750219  1.7938257  1.8126295  1.831433   1.8502369
 1.8690405  1.8878443  1.9066479  1.9254518  1.9442554  1.9630592
 1.9818628  2.0006666  2.0194702  2.0382738  2.0570776  2.0758815
 2.094685   2.1134887  2.1322925  2.1510963  2.1699     2.1887035
 2.2075074  2.2263112  2.2451148  2.2639184  2.282722   2.301526
 2.3203297  2.3391333  2.3579369  2.3767407  2.3955445  2.4143481
 2.4331517  2.4519556  2.4707594  2.489563   2.5083666  2.5271704
 2.5459743  2.5647779  2.5835814  2.6023853  2.621189   2.6399927
 2.6587963  2.6776001  2.696404   2.7152076 ]",0.018803715705871582
gpt_neox.layers.2.post_attention_layernorm.bias,142000,"[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  3.  2.  2. 13.  8. 18. 21. 25. 50. 44. 44. 44. 51. 44. 45. 36. 15. 13.
 11. 10.  3.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[-1.2367041  -1.2101123  -1.1835206  -1.1569288  -1.1303369  -1.1037451
 -1.0771533  -1.0505615  -1.0239698  -0.997378   -0.9707861  -0.9441943
 -0.91760254 -0.89101076 -0.864419   -0.8378272  -0.8112353  -0.78464353
 -0.75805175 -0.73146    -0.7048682  -0.67827636 -0.6516846  -0.62509274
 -0.59850097 -0.5719092  -0.5453174  -0.51872563 -0.4921338  -0.46554202
 -0.4389502  -0.4123584  -0.38576663 -0.35917482 -0.332583   -0.30599123
 -0.27939942 -0.25280762 -0.22621584 -0.19962406 -0.17303228 -0.14644045
 -0.11984861 -0.09325683 -0.06666505 -0.04007328 -0.0134815   0.01311034
  0.03970218  0.06629395  0.09288573  0.11947751  0.14606935  0.17266119
  0.19925296  0.22584474  0.25243652  0.2790283   0.30562013  0.33221197
  0.35880375  0.38539553  0.4119873   0.4385791   0.46517092  0.4917627
  0.51835454  0.5449463   0.5715381   0.59812987  0.6247217   0.6513135
  0.6779053   0.7044971   0.7310889   0.75768065  0.78427243  0.81086427
  0.83745605  0.8640479   0.89063966  0.91723144  0.9438232   0.970415
  0.9970069   1.0235987   1.0501904   1.0767822   1.103374    1.1299658
  1.1565576   1.1831495   1.2097412   1.236333    1.2629248   1.2895166
  1.3161085   1.3427002   1.369292    1.3958838 ]",0.026591777801513672
gpt_neox.layers.2.post_attention_layernorm.bias,143000,"[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  3.  2.  2. 13.  9. 17. 21. 25. 53. 42. 43. 45. 52. 42. 46. 35. 14. 14.
 11. 10.  3.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]","[-1.2347656  -1.2082031  -1.1816406  -1.1550782  -1.1285156  -1.1019531
 -1.0753906  -1.0488281  -1.0222657  -0.9957031  -0.96914065 -0.9425781
 -0.9160156  -0.8894531  -0.8628906  -0.83632815 -0.8097656  -0.7832031
 -0.7566407  -0.7300781  -0.70351565 -0.6769531  -0.6503906  -0.62382805
 -0.5972656  -0.57070315 -0.5441406  -0.5175781  -0.49101558 -0.4644531
 -0.43789062 -0.4113281  -0.3847656  -0.35820308 -0.3316406  -0.30507812
 -0.2785156  -0.25195312 -0.22539061 -0.1988281  -0.17226559 -0.14570308
 -0.11914062 -0.09257811 -0.0660156  -0.03945309 -0.01289058  0.01367193
  0.04023445  0.0667969   0.09335935  0.1199218   0.14648432  0.17304683
  0.19960934  0.22617185  0.25273436  0.27929688  0.30585933  0.33242184
  0.35898435  0.38554686  0.41210938  0.43867186  0.46523437  0.49179685
  0.5183593   0.5449219   0.5714843   0.5980469   0.62460935  0.6511718
  0.6777344   0.7042968   0.7308594   0.75742185  0.7839843   0.8105469
  0.8371093   0.8636719   0.89023435  0.9167969   0.9433594   0.9699218
  0.9964844   1.0230469   1.0496094   1.0761719   1.1027343   1.1292969
  1.1558594   1.1824219   1.2089844   1.2355468   1.2621094   1.2886719
  1.3152344   1.3417969   1.3683593   1.3949219 ]",0.02656245231628418
gpt_neox.layers.2.attention.query_key_value.weight,142000,"[1.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e+00
 0.0000e+00 1.0000e+00 1.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 4.0000e+00 4.0000e+00 3.0000e+00 1.0000e+01 1.2000e+01
 1.8000e+01 2.6000e+01 4.9000e+01 7.3000e+01 1.1900e+02 1.5100e+02
 2.3600e+02 3.4000e+02 4.9000e+02 7.3600e+02 1.0500e+03 1.5250e+03
 2.2370e+03 3.1060e+03 4.4160e+03 6.1340e+03 8.2370e+03 1.1286e+04
 1.5202e+04 2.0391e+04 2.6345e+04 3.3270e+04 4.1173e+04 4.9758e+04
 5.7214e+04 6.3300e+04 6.6994e+04 6.4481e+04 5.9999e+04 5.2650e+04
 4.4639e+04 3.6081e+04 2.8906e+04 2.2542e+04 1.7130e+04 1.2623e+04
 9.5130e+03 6.9550e+03 5.1130e+03 3.6460e+03 2.5790e+03 1.8290e+03
 1.2260e+03 8.7700e+02 5.5600e+02 3.9900e+02 2.6400e+02 1.7400e+02
 1.3500e+02 6.2000e+01 3.8000e+01 2.5000e+01 1.9000e+01 1.2000e+01
 1.2000e+01 7.0000e+00 3.0000e+00 5.0000e+00 4.0000e+00 3.0000e+00
 1.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00
 1.0000e+00 0.0000e+00 0.0000e+00 2.0000e+00]","[-0.33491087 -0.32895142 -0.32299197 -0.31703246 -0.311073   -0.30511352
 -0.29915404 -0.2931946  -0.2872351  -0.28127563 -0.27531618 -0.2693567
 -0.26339722 -0.25743777 -0.25147825 -0.2455188  -0.23955932 -0.23359986
 -0.22764038 -0.22168091 -0.21572143 -0.20976196 -0.2038025  -0.19784302
 -0.19188355 -0.18592408 -0.1799646  -0.17400512 -0.16804565 -0.16208619
 -0.15612671 -0.15016723 -0.14420778 -0.1382483  -0.13228881 -0.12632935
 -0.12036987 -0.1144104  -0.10845093 -0.10249145 -0.09653198 -0.09057251
 -0.08461304 -0.07865356 -0.07269409 -0.06673463 -0.06077515 -0.05481568
 -0.04885621 -0.04289673 -0.03693725 -0.03097777 -0.0250183  -0.01905884
 -0.01309936 -0.00713989 -0.00118043  0.00477906  0.01073853  0.016698
  0.02265747  0.02861694  0.03457642  0.04053589  0.04649536  0.05245484
  0.05841431  0.06437378  0.07033325  0.07629272  0.0822522   0.08821167
  0.09417114  0.10013062  0.10609009  0.11204956  0.11800904  0.1239685
  0.12992798  0.13588744  0.14184693  0.14780639  0.15376587  0.15972534
  0.16568482  0.17164429  0.17760377  0.18356323  0.18952271  0.19548218
  0.20144165  0.20740113  0.2133606   0.21932007  0.22527954  0.23123902
  0.23719849  0.24315795  0.24911743  0.2550769 ]",0.0059594810009002686
